ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1371,             1,  -200.366E-03,       10.7872,  -56.6425E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   121.119E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1372,             1,  -272.856E-03,       10.6011,  -58.4555E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   132.106E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1372,             1,  -272.856E-03,       10.6011,  -58.4555E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   132.665E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1373,             1,  -345.346E-03,       10.4151,  -60.2684E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   143.113E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1373,             1,  -345.346E-03,       10.4151,  -60.2684E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   143.383E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1374,             1,  -417.836E-03,       10.2290,  -62.0814E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   155.035E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1374,             1,  -417.836E-03,       10.2290,  -62.0814E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   154.309E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1375,             1,  -490.326E-03,       10.0430,  -63.8943E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   165.510E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1375,             1,  -490.326E-03,       10.0430,  -63.8943E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   165.933E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1376,             1,  -562.817E-03,       9.85695,  -65.7072E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   176.820E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1376,             1,  -562.817E-03,       9.85695,  -65.7072E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   177.867E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1377,             1,  -635.307E-03,       9.67091,  -67.5202E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   188.445E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1377,             1,  -635.307E-03,       9.67091,  -67.5202E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   187.904E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1378,             1,  -707.797E-03,       9.48486,  -69.3331E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   200.653E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1378,             1,  -707.797E-03,       9.48486,  -69.3331E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   201.438E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1379,             1,  -780.287E-03,       9.29882,  -71.1460E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   209.520E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1379,             1,  -780.287E-03,       9.29882,  -71.1460E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   211.472E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1380,             1,  -852.777E-03,       9.11277,  -72.9590E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   213.271E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1380,             1,  -852.777E-03,       9.11277,  -72.9590E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   216.934E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1381,             1,  -925.268E-03,       8.92673,  -74.7719E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   236.474E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1381,             1,  -925.268E-03,       8.92673,  -74.7719E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   236.241E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1382,             1,  -997.758E-03,       8.74068,  -76.5849E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   263.236E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1382,             1,  -997.758E-03,       8.74068,  -76.5849E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   265.202E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1383,             1,      -1.07025,       8.55464,  -78.3978E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   266.956E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1383,             1,      -1.07025,       8.55464,  -78.3978E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   266.426E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1384,             1,      -1.14274,       8.36859,  -80.2107E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   266.682E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1384,             1,      -1.14274,       8.36859,  -80.2107E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   271.554E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1385,             1,      -1.21523,       8.18254,  -82.0237E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   287.318E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1385,             1,      -1.21523,       8.18254,  -82.0237E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   285.470E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1386,             1,      -1.28772,       7.99650,  -83.8366E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   300.694E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1386,             1,      -1.28772,       7.99650,  -83.8366E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   303.167E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1387,             1,      -1.36021,       7.81045,  -85.6495E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   314.443E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1387,             1,      -1.36021,       7.81045,  -85.6495E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   315.816E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1388,             1,      -1.43270,       7.62441,  -87.4625E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   331.328E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1388,             1,      -1.43270,       7.62441,  -87.4625E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   327.036E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1389,             1,      -1.50519,       7.43836,  -89.2754E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   344.256E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1389,             1,      -1.50519,       7.43836,  -89.2754E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   345.474E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"LOWER_STRINGERS-INSTANCE",          1390,             1,      -1.57768,       7.25232,  -91.0884E-03,"ASSEMBLY_LOWER_STRINGERS-INSTANCE_LOWER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   356.424E+06
